region,species_name,cuid,total_spawning_weight,cumulative_lopct,cumulative_modpct,cumulative_hipct,cumulative_defpct,cumulative_modhipct,harvest_lopct,harvest_modpct,harvest_hipct,harvest_defpct,fire_lopct,fire_modpct,fire_hipct,fire_defpct,insect_lopct,insect_modpct,insect_hipct,insect_defpct,agriculture_lopct,agriculture_modpct,agriculture_hipct,agriculture_defpct,urbnindstrl_lopct,urbnindstrl_modpct,urbnindstrl_hipct,urbnindstrl_defpct,roads_lopct,roads_modpct,roads_hipct,roads_defpct,mining_lopct,mining_modpct,mining_hipct,mining_defpct,dataset_version
Central Coast,Sockeye,606,43.54482562951173,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20251217
Central Coast,Sockeye,607,20.46050890912316,0,100,0,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,100,0,0,0,20251217
Central Coast,Sockeye,613,633.9814221753184,97.57469669344114,0,2.425303306558858,0,2.425303306558858,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,97.57469669344114,0,2.425303306558858,0,20251217
Central Coast,Sockeye,614,4349.201108928246,93.88324003871519,3.757682103789505,2.3590778574953135,0,6.116759961284819,98.98441884957266,1.0155811504273182,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96.13291426826109,2.8515045813116053,1.0155811504273182,0,94.89882118914251,3.757682103789505,1.3434967070679953,0,20251217
Central Coast,Sockeye,615,1910.229551776836,85.43971561053235,12.481314157331628,2.078970232136015,0,14.560284389467643,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96.86426844086368,1.0567613270002731,2.078970232136015,0,88.57544716966862,11.424552830331352,0,0,20251217
Central Coast,Steelhead,680,2569.0568185451357,86.79647808598946,2.763633696892868,10.439888217117655,0,13.203521914010523,96.57987089972548,3.420129100274498,0,0,100,0,0,0,100,0,0,0,100,0,0,0,97.79525258522277,2.2047474147772212,0,0,88.76369074768273,3.070850049786582,8.165459202530675,0,94.05483953946221,3.6707314459508082,2.2744290145869788,0,20251217
Central Coast,Steelhead,682,1743.0492449943836,91.04257287,5.796926860050666,3.160500272731538,0,8.957427132782204,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,95.27448544427595,2.4471449766113493,2.2783695791127005,0,95.76808742294183,3.3497818834393165,0.8821306936188376,0,20251217
Central Coast,Steelhead,683,1202.1767186294312,74.16279522989001,25.837204770109977,0,0,25.837204770109977,100,0,0,0,92.86290532036311,7.13709468,0,0,95.24973138265841,4.750268617341591,0,0,100,0,0,0,100,0,0,0,91.5157543,8.484245705,0,0,89.07877577247483,10.92122422752518,0,0,20251217
Columbia,Chinook,301,407.88199197164977,0,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,16.366398067654757,23.231383434192885,60.40221849815236,0,60.978170227222506,8.587646475117904,30.434183297659594,0,0,0,100,0,32.69692857670394,31.869429057465286,35.43364236583078,0,20251217
Columbia,Sockeye,1300,7498.8459239782005,3.3640392790961497,5.325707187834524,91.31025353306933,0,96.63596072090385,55.49533901945135,25.258503146055215,19.24615783449346,0,82.97505590352094,6.698613482906286,10.326330613572761,0,100,0,0,0,69.31751570181734,17.980574028421014,12.701910269761637,0,86.08109917038979,6.564332709,7.35456812,0,5.899841070884365,8.567091661,85.53306726797882,0,52.14511161070322,38.19947652860996,9.655411860686849,0,20251217
Columbia,Steelhead,1380,160.68553229675365,0,0,100,0,100,39.35268515676996,60.647314843230035,0,0,100,0,0,0,100,0,0,0,60.647314843230035,0,39.35268515676996,0,100,0,0,0,0,0,100,0,60.647314843230035,39.35268515676996,0,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,320,2577.3202162213406,67.52910603671192,16.63352776092584,15.83736620236222,0,32.47089396328806,97.45983016,2.5401698367740897,0,0,100,0,0,0,100,0,0,0,100,0,0,0,86.70280363441184,2.312650898161581,10.984545467426553,0,73.52357129857853,10.639062499059232,15.83736620236222,0,84.5468828,14.752662067279726,0.7004551299132773,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,321,57.62237438917902,0,0,100,0,100,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,322,553.3377244697704,0,5.210023600689319,94.78997639931069,0,100.00000000000001,71.49007386747978,24.807583593113073,3.702342539407138,0,100,0,0,0,100,0,0,0,84.66057329836553,15.339426701634467,0,0,65.79103608650136,18.86953721186417,15.339426701634467,0,0,5.210023600689319,94.78997639931069,0,30.441527642819167,54.219045655546374,15.339426701634467,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,323,205.5893294235132,0,0,100,0,100,32.87371314386623,67.12628685613377,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,324,432.4250184778163,0,0,100,0,100,83.43010833782026,16.569891662179735,0,0,100,0,0,0,100,0,0,0,88.48925258465741,11.510747415342584,0,0,54.377891677093515,38.978968512549685,6.6431398103567965,0,0,0,100,0,32.19915535441244,22.17873632268107,45.62210832290647,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,325,587.8689728757425,0,0,100,0,100,77.0811132,15.518233573699176,7.400653228824212,0,100,0,0,0,100,0,0,0,100,0,0,0,72.95764607262494,7.067794426723973,19.974559500651083,0,0,0,100,0,25.58992988890675,46.000052590422456,28.410017520670785,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,326,2965.0253258296075,86.60793454,4.359110869506837,9.032954594796552,0,13.39206546430339,93.67313279,6.326867209594708,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,86.60793454,4.359110869506837,9.032954594796552,0,98.85676593256831,0,1.143234067,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,327,1270.1738926408086,8.669514867,11.629673969430717,79.70081116310891,0,91.33048513253962,45.623554128592396,45.26318831937157,9.113257552036009,0,100,0,0,0,100,0,0,0,100,0,0,0,94.72479647128776,3.4418643171183136,1.8333392115939489,0,8.669514867,11.629673969430717,79.70081116310891,0,77.30137027004241,15.341864527877553,7.356765202080036,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,331,689.3239876224287,100,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,332,1495.0963307009554,63.914629468674434,23.84698830721487,12.238382224110717,0,36.08537053132559,95.19106903230009,4.808930967699916,0,0,74.71948864093493,13.042129134954363,12.238382224110717,0,100,0,0,0,100,0,0,0,100,0,0,0,89.19514082773951,10.804859172260505,0,0,100,0,0,0,20251217
East Vancouver Island & Mainland Inlets,Chinook,334,758.3783460217053,0,3.8014041655623916,96.19859583,0,99.99999999999999,79.19822245225541,18.100426953137084,2.701350594607488,0,100,0,0,0,100,0,0,0,88.80785097533582,11.192149024664163,0,0,69.56130482945214,19.246546145883688,11.192149024664163,0,0,3.8014041655623916,96.19859583,0,31.122895847416544,57.68495512791928,11.192149024664163,0,20251217
East Vancouver Island & Mainland Inlets,Chum,900,3268.610037980685,68.70883926915451,16.599249488420085,14.691911242425393,0,31.291160730845476,94.77742789480958,5.222572105190432,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,72.28113549,13.026953270401103,14.691911242425393,0,94.55685092,5.443149084530681,0,0,20251217
